"komnr","year","kommunenavn","bef","bef0_19","bef1_5","bef6_12","bef13_15","bef67_79","bef80_89","bef90_","kommunaleveierkm","psyk_17","psyk18_66","knavn","andel_k_bh","barn_k_bh","barn_k_bh_pi","andel_tettbygd","VoteShareLEFT","ENoP","ntodrres","ntodr","n_driftres","u_adm","u_gs","u_utd","u_bh","u_hs","u_sos","u_bv","u_plo","u_kul","u_kv","u_var","u_inf","u_ann","bef_0_5","bef_6_15","bef_16_66","bef_67_79","bef_80_89","bef_90_","skilte_16_59","arbledig_16_59","dod","ikke_gifte_67_","pu_o16","driftsenheter","areal_total","landbrukseiendom","bef_16_22","bef_23_66","sone_snitt","innv_6_15","barn_enslig","fattige","ufor_18_49","flyktninger","opphopning","innb_hoyere_utd","bef_0_1","bef_2_5","barn_u_ks","vertskom_ant","rens_sum","rensekap","int_til","aleneboende","snomengde","snodager","rkb_utg","rkb_ant","rkb_utg_selv","frie","frie_tot","y"
1525,2014,"Stranda",4616,1100,224,388,192,530,247,75,71,14,70,"Stranda",63.2000007629395,130,0.0281629115343094,0.689999997615814,0.134997949004173,4.13907337188721,2.09999990463257,7877,1.70645582675934,4.60745233968804,12.309575389948,0.758232235701906,5.71663778162912,4.12738301559792,0.578639514731369,1.00541594454073,18.8795493934142,1.38323223570191,0.952989601386482,6.47205372616984,4.52469670710572,14.0912045060659,266,571,2925,539,240,83,157,39,24,361,8,99,865.87,377,436,2489,46228.334,52,72,86,31,42,0.02471332,681,81,185,33.17,0,0,0,0,338,567.3,62.2,16384,5,11169,7179,250260,63.0223137123746
1525,2015,"Stranda",4605,1082,235,359,198,542,240,82,71,17,76,"Stranda",63.2000007629395,129,0.0280130300670862,0.696199774742126,0.134997949004173,4.13907337188721,0.100000001490116,283,0.0614549405872822,4.81020629750271,12.9296416938111,0.786319218241042,6.20173724212812,4.07383279044517,0.532681867535288,1.09750271444083,19.1011943539631,1.5213897937025,1.00217155266015,6.57763300760043,4.18458197611292,14.072095548317,273,541,2926,557,240,84,144,39,25,357,9,97,865.86,377,436,2490,45552.38466667,48,66,123,48,42,0.03257414,703,77,196,24.195,0,0,0,0,324,782.6,99.6,16132,5,10727,8609,264607,62.8803474487306
1525,2016,"Stranda",4598,1057,225,346,186,566,245,80,72,14,71,"Stranda",61.7000007629395,127,0.027620704844594,0.694214880466461,0.111481808125973,3.69822454452515,6.80000019073486,26901,5.85058736801147,5.34188777729448,13.3747281426707,0.974989125706829,6.32579382340148,4.16159199652023,0.539364941278817,0.990865593736407,20.7418442801218,1.7799043062201,1.07807742496738,5.86581122227055,5.00130491518051,14.7000869943454,252,529,2921,576,258,74,138,51,24,361,9,95,865.86,381,432,2489,45582.51833333,51,66,108,49,41,0.035953,728,81,171,24.41666667,0,0,0,2542000,310,831.4,93.9,22206,8,12950,14108,279533,72.0267509173808
1525,2017,"Stranda",4623,1037,224,348,178,583,265,74,72,22,66,"Stranda",63.5999984741211,124,0.0268224105238914,0.687216103076935,0.111481808125973,3.69822454452515,5.30000019073486,21659,4.6850528717041,6.02963443651309,13.70019467878,1.1239454899416,6.83279255894441,4.46376811594203,0.560458576681808,1.09733939000649,22.0121133463119,1.62729829115293,1.2593553969284,6.25805753839498,5.52411853774605,15.792775254164,263,511,2929,581,268,73,127,58,30,371,9,94,865.86,384,418,2511,45523.72633333,56,58,125,52,47,0.04308181,770,91,172,41.375,0,0,0,5845000,317,976.4,109,26634,10,14284,1031,280987,75.1741292290478
1525,2018,"Stranda",4587,993,208,341,161,588,272,67,72,16,71,"Stranda",64.1999969482422,122,0.0265969038009644,0.703509926795959,0.111481808125973,3.69822454452515,2.90000009536743,12194,2.65838241577148,6.63461957706562,14.756921735339,1.11772400261609,7.28907782864617,4.94985829518204,0.402877697841727,1.161761499891,24.9341617614999,2.11205580989754,1.18857641159799,6.67037279267495,5.95705253978635,17.0457815565729,248,501,2929,594,266,68,138,49,29,383,9,93,865.87,374,414,2515,45391.21733333,53,55,146,52,50,0.04692135,762,82,166,26.135,0,0,0,6586700,321,573.8,77.7,28573,11,14603,6138,286102,79.8334423678099
1526,2014,"Stordal",1035,281,56,114,49,114,40,13,18,6,14,"Stordal",100,46,0.0444444455206394,0.630999982357025,0.227027028799057,3.16901397705078,4.59999990463257,5180,5.00483083724976,9.87826086956522,15.1053140096618,1.15169082125604,7.50434782608696,6.17971014492754,0.803864734299517,0.843478260869565,25.7062801932367,4.21642512077295,1.40772946859903,4.01159420289855,8.26763285024155,19.0550724637681,63,165,639,116,42,14,52,19,7,77,4,28,247.07,121,80,559,1895.33166667,25,21,42,14,5,0.03873696,152,23,40,13.5,0,0,0,0,67,461.1,42.7,10922,3,7793,-310,72591,90.0811593396652
1526,2015,"Stordal",1043,288,51,118,56,117,45,14,18,2,14,"Stordal",100,39,0.0373921394348145,0.645254075527191,0.227027028799057,3.16901397705078,-0.800000011920929,-912,-0.874400794506073,15.0162991371045,14.8734419942474,1.02684563758389,7.33557046979866,5.36625119846596,0.730584851390221,0.976989453499521,27.8686481303931,3.32406519654842,1.70757430488974,5.69511025886865,7.16203259827421,18.9156279961649,51,162,639,113,48,15,52,23,6,77,4,27,247.07,123,88,551,1898.713,24,24,36,17,12,0.03957902,160,9,42,1,0,0,0,0,65.5,609.1,74.7,11312,3,8069,2662,74008,90.2090124365582
1526,2016,"Stordal",1020,274,44,108,57,108,49,15,18,2,9,"Stordal",100,37,0.0362745113670826,0.61176472902298,0.39916142821312,3.35820865631104,-3.29999995231628,-3923,-3.84607839584351,14.2343137254902,15.2764705882353,0.961764705882353,7.23921568627451,5.45,1.17549019607843,0.817647058823529,32.0921568627451,3.95686274509804,2.33823529411765,5.77647058823529,10.1901960784314,23.2235294117647,48,153,630,108,51,15,53,14,5,77,4,23,247.07,123,96,534,1867.09933333,21,21,51,19,12,0.03637255,158,9,39,0.33333333,0,0,0,0,64,786.2,73.5,12214,3,8743,2168,76150,95.6627451335683
1526,2017,"Stordal",1005,254,40,94,56,111,51,15,18,2,13,"Stordal",100,36,0.0358208939433098,0.634825885295868,0.39916142821312,3.35820865631104,-1.79999995231628,-2071,-2.06069660186768,14.0019900497512,15.1452736318408,1.15024875621891,7.69154228855721,6.44676616915423,1.5771144278607,0.985074626865672,31.8268656716418,3.1771144278607,2.13432835820896,5.54228855721393,8.08855721393035,20.0925373134328,46,142,616,113,56,12,50,10,6,80,4,22,247.07,121,100,516,1871.791,19,25,48,20,10,0.02376179,158,10,36,5.33333333,0,0,0,0,62,931.1,88.5,12073,3,8368,1277,77383,95.7064675772368
1526,2018,"Stordal",972,244,40,86,50,110,56,14,18,7,14,"Stordal",100,25,0.0257201641798019,0.640946507453918,0.39916142821312,3.35820865631104,-1.5,-1739,-1.78909468650818,13.9588477366255,16.8065843621399,1.13786008230453,6.86934156378601,7.46296296296296,1.5,1.37962962962963,32.6934156378601,5.3261316872428,2.37037037037037,5.85082304526749,8.09876543209877,22.7839506172839,42,132,611,112,58,15,48,10,7,83,3,20,247.07,119,98,513,1832.78366667,14,29,50,16,8,0.02540263,149,10,32,-0.07833335,0,0,0,0,68,510.7,57.7,11780,3,7970,-665,76807,101.66563782378
1528,2014,"Sykkylven",7730,2009,475,715,337,717,322,87,97,39,99,"Sykkylven",47,213,0.0275549814105034,0.731000006198883,0.217990279197693,5.35668802261353,-1.10000002384186,-5367,-0.694307863712311,3.63454075032342,11.5404915912031,1.01151358344114,8.26714100905563,1.88382923673997,1.83285899094437,1.11280724450194,16.4279430789133,2.08137128072445,0.703880983182406,0.0036222509702458,2.7888745148771,6.58926261319534,545,1054,5002,732,317,92,384,72,41,461,28,72,337.78,426,685,4317,32052.853,71,195,184,110,124,0.08513783,1263,159,386,51.08,0,0,0,11805800,612,406.7,38.4,22233,7,14932,8934,378555,50.5945666511648
1528,2015,"Sykkylven",7707,1981,453,689,362,754,315,89,99,39,96,"Sykkylven",47,183,0.023744648322463,0.73738157749176,0.217990279197693,5.35668802261353,8.30000019073486,41332,5.36291694641113,3.89074867004022,11.9187751394836,0.994680160892695,7.94745036979369,2.17334890359414,2.01634877384196,1.16686129492669,16.6708187362138,2.0474892954457,0.759439470611133,0.14324639937719,2.32100687686519,6.2658622031919,523,1046,4963,781,316,88,366,78,42,479,30,71,337.78,425,703,4260,32113.85266667,82,198,263,109,136,0.12640397,1304,168,355,49.08,0,0,0,9267600,584.5,542.4,62.6,23251,7,15684,7267,386073,57.4131310374972
1528,2016,"Sykkylven",7675,1961,427,693,331,807,315,83,99,32,102,"Sykkylven",46.5,186,0.0242345277220011,0.738631904125214,0.24367293715477,5.22360229492188,5.90000009536743,31184,4.06306171417236,4.19348534201954,12.5407166123778,1.01811074918567,8.19674267100977,2.22071661237785,1.934332247557,1.22332247557003,17.5114006514658,2.374332247557,1.03439739413681,0.105407166123778,2.54801302931596,7.08026058631922,506,1012,4951,835,302,82,351,67,41,475,31,66,337.79,423,739,4212,32073.44566667,74,170,305,113,147,0.12176571,1340,160,346,60.66666667,0,0,0,12642000,557,632.5,60.1,23098,7,14999,19904,414738,58.9640389128694
1528,2017,"Sykkylven",7695,1956,422,694,324,856,293,80,99,49,85,"Sykkylven",51.4000015258789,202,0.0262508112937212,0.736192345619202,0.24367293715477,5.22360229492188,1.79999995231628,9469,1.23053932189941,4.34541910331384,13.0683560753736,1.21364522417154,8.89408706952567,2.47238466536712,2.26432748538012,1.22651072124756,18.1893437296946,2.3679012345679,0.969590643274854,0.120597790773229,2.74528914879792,7.41702404158545,500,994,4954,873,285,76,330,68,56,475,35,69,337.8,421,721,4233,32228.475,70,141,283,124,132,0.1072487,1375,146,354,37.75,0,0,0,15996500,562,729.1,74,25520,8,15640,10520,421131,59.1079922133874
1528,2018,"Sykkylven",7695,1932,438,678,304,891,290,79,99,47,81,"Sykkylven",50,191,0.024821313098073,0.73554253578186,0.24367293715477,5.22360229492188,0.300000011920929,1706,0.221702396869659,4.42923976608187,13.4552306692658,1.15399610136452,9.15178687459389,2.76361273554256,2.48486029889539,1.4006497725796,19.1916829109812,2.14035087719298,0.978557504873294,0.121117608836907,2.79883040935673,7.19285250162443,482,988,4960,907,283,83,314,68,52,486,34,70,337.8,416,724,4236,32244.98033333,64,142,234,129,130,0.08437954,1429,132,350,43.6733333,0,0,0,18028200,555,442.2,55,28642.7,9,17212.7,8811,425508,60.2916179264343
1529,2014,"Skodje",4387,1249,354,378,198,333,146,29,46,21,77,"Skodje",77.4000015258789,219,0.0499202199280262,0.627000033855438,0.183824643492699,5.44444417953491,-1.5,-4669,-1.0642808675766,3.98085251880556,11.7973558240255,0.744244358331434,9.73900159562343,3.00478687029861,1.12970139047185,2.83291543195806,19.178253932072,1.36289035787554,0.439708228857989,3.09368589012993,1.48392979256895,7.12445862776385,416,593,2888,355,140,27,223,36,22,224,23,18,120.03,217,402,2486,18159.77466667,23,113,87,61,37,0.03629037,787,131,285,47.92,10,0,0,0,282,196.5,20.1,20322,11,8849,7325,220668,57.7230453234423
1529,2015,"Skodje",4465,1254,351,423,176,355,141,29,46,26,79,"Skodje",77.4000015258789,240,0.0537514016032219,0.706606924533844,0.183824643492699,5.44444417953491,1.89999997615814,6596,1.47726762294769,4.47211646136618,11.8967525195969,0.493617021276596,9.25912653975364,3.13236282194849,1.97178051511758,3.73057110862262,19.0454647256439,1.1552071668533,0.561702127659575,2.53415453527436,1.78342665173572,6.52810750279955,408,607,2972,372,144,30,207,46,21,223,20,19,120.03,219,399,2573,18451.00333333,25,100,115,66,33,0.05492665,815,128,280,50.33,8,0,0,5126000,277,272.4,31.3,25184,13,11131,10886,231207,61.5135498177965
1529,2016,"Skodje",4620,1274,342,449,175,391,139,30,46,24,79,"Skodje",79.0999984741211,235,0.0508657991886139,0.713419914245605,0.200204819440842,5.44444417953491,3.5,12720,2.75324678421021,4.49350649350649,12.2142857142857,0.643506493506493,9.55714285714286,2.80974025974026,3.08593073593074,3.60692640692641,18.6735930735931,1.06168831168831,0.713636363636364,2.14761904761905,2.09588744588745,6.66233766233766,400,615,3047,395,139,31,226,54,20,228,21,20,120.03,219,435,2612,18952.30666667,30,91,136,72,35,0.07776016,865,125,275,37.16666667,8,0,0,8290000,272,303.2,31.9,23275,11,10548,15320,254875,63.8567099876734
1529,2017,"Skodje",4667,1260,332,469,147,412,135,31,48,26,78,"Skodje",77.5,220,0.0471394918859005,0.643025517463684,0.200204819440842,5.44444417953491,3.79999995231628,14323,3.06899499893188,4.4313263338333,12.546389543604,0.542532676237412,9.23548317977287,2.925648167988,5.1718448682237,3.79772873366188,19.1234197557317,1.17720162845511,0.684593957574459,1.76580244268267,2.14291836297407,6.31304906792372,381,636,3061,427,134,31,213,59,28,225,21,21,120.03,222,422,2639,19270.87566667,33,75,136,80,34,0.07846842,903,131,250,47.75,8,0,0,11942000,289,323.9,44.1,26412,12,11592,9737,267438,66.6138846496711
1529,2018,"Skodje",4680,1268,318,482,161,435,137,29,49,31,77,"Skodje",77.9000015258789,236,0.0504273511469364,0.645940184593201,0.200204819440842,5.44444417953491,3,11865,2.53525638580322,3.92393162393162,13.9207264957265,0.547435897435897,10.2235042735043,3.29294871794872,4.76452991452991,3.74786324786325,20.2786324786325,1.68141025641026,0.767735042735043,1.8741452991453,2.70405982905983,7.57478632478633,393,645,3088,446,136,24,211,55,29,238,22,21,120.03,210,412,2676,19536.93333333,36,88,107,76,25,0.05669402,916,129,264,53.9933333,7,0,0,11368500,296,214.7,34.7,27002,10,14302,4523,277005,70.2621794627263
1531,2014,"Sula",8651,2412,672,811,359,698,360,82,56,66,158,"Sula",41,264,0.0305167026817799,0.911999940872192,0.163179486989975,5.03592872619629,0.100000001490116,492,0.0568720363080502,3.76233961391747,11.6804993642353,0.869610449658999,10.5250260085539,2.13154548607097,0.655415558894925,1.92833198474165,15.8486880129465,1.41394058490348,0.421569760721304,2.47636111432204,2.55276846607329,7.73425037567911,814,1176,5609,706,346,86,358,59,43,449,46,6,58.5,173,766,4843,20552.446,64,218,215,84,68,0.06067934,1538,255,559,104.42,0,0,0,3103000,592,162.2,16,31638,9,22251,21988,427348,54.3229684413479
1531,2015,"Sula",8855,2498,717,830,364,730,352,87,56,56,159,"Sula",41,272,0.0307171083986759,0.932015836238861,0.163179486989975,5.03592872619629,2.40000009536743,14548,1.6429135799408,3.53958215697346,11.8285714285714,0.877583286278938,10.6958780350085,2.24347826086957,0.798418972332016,2.26708074534162,16.0179559570864,1.64754376058724,0.441784302653868,2.54297007340486,2.88356860530774,8.39345002823264,855,1190,5645,752,340,90,352,71,43,451,48,6,58.5,173,776,4869,21113.992,83,214,234,91,70,0.07458298,1621,269,586,83.67,0,0,0,3551100,567,229.6,23.6,33157,10,22347,28115,454433,57.4273291643564
1531,2016,"Sula",8952,2521,708,875,349,770,330,92,58,43,179,"Sula",42.0999984741211,278,0.0310545135289431,0.934986591339111,0.207846790552139,5.28930807113647,3.29999995231628,21733,2.42772555351257,3.57886505808758,12.3302055406613,0.854222520107239,11.2920017873101,2.5173145665773,1.17727882037534,2.49888293118856,17.2905495978552,1.56411974977659,0.342381590705988,2.83042895442359,2.81222073279714,8.40337354781055,799,1245,5741,778,331,89,361,97,48,443,52,5,58.5,172,772,4969,21607.12066667,87,201,241,103,76,0.10530666,1694,256,543,111.33333333,0,0,0,4847800,542,198.6,26.3,36597,10,25027,30331,484842,61.5161974033785
1531,2017,"Sula",9007,2512,677,916,330,797,326,87,57,59,169,"Sula",42.2000007629395,275,0.0305318087339401,0.937270998954773,0.207846790552139,5.28930807113647,1.29999995231628,8959,0.994670808315277,3.7244365493505,12.7843899189519,0.758965249250583,11.3817031197957,2.56234040190963,1.88808704341068,3.30542911069168,18.5938714333296,1.29299433773732,0.408460086599312,3.15476851337848,2.97679582546908,8.59198401243477,799,1258,5781,812,327,88,371,101,67,452,53,7,58.5,172,779,5002,21898.805,86,205,274,113,71,0.12655681,1736,239,560,71.5,0,0,0,13726000,570,256.8,34.8,38190,11,24605,14874,499224,63.8269123981898
1531,2018,"Sula",9131,2551,674,937,337,825,327,85,57,62,160,"Sula",42.7000007629395,280,0.0306647680699825,0.9370276927948,0.207846790552139,5.28930807113647,-1.29999995231628,-9542,-1.04501152038574,3.63574635855876,13.765633556018,0.892673310699814,11.9453510020808,2.79443653488117,1.84766181141167,2.80286934618333,20.3267988172161,1.33435549227905,0.435111159785347,2.75829591501478,3.24926076004819,8.66969663782718,806,1289,5871,846,326,90,382,86,66,466,54,5,58.5,157,796,5075,22049.53533333,89,214,240,118,64,0.09456629,1805,262,544,104.6133333,0,0,0,14536300,580,156.4,27.1,45399,14,27619,13642,512618,64.7431825437912
1532,2014,"Giske",7739,2217,546,824,329,664,276,59,82,41,149,"Giske",21.7000007629395,116,0.0149890165776014,0.75900000333786,0.108746983110905,4.44537830352783,-3.40000009536743,-17873,-2.30947160720825,3.7887323943662,13.46556402636,1.07236077012534,9.69634319679545,2.06861351595813,0.944308050135676,1.74273161907223,15.6845845716501,1.5361157772322,0.568419692466727,2.13115389585218,3.42486109316449,8.73291122884094,652,1162,5010,670,275,61,334,74,36,402,22,40,40.53,284,715,4295,45069.09033333,74,239,191,64,30,0.07882099,1419,213,439,75.83,0,0,0,9760600,495,24.2,2.9,33253,10,22823,15754,378972,53.8143169959705
1532,2015,"Giske",7924,2283,559,814,348,678,275,57,86,53,166,"Giske",21.7000007629395,117,0.0147652700543404,0.775744557380676,0.108746983110905,4.44537830352783,-2.90000009536743,-16318,-2.05931353569031,3.91254416961131,13.8235739525492,1.11862695608279,10.8758202927814,2.45898536092882,0.884149419485109,1.54215042907622,15.5726905603231,1.34755174154467,0.54416961130742,2.33770822816759,3.39803129732458,8.74608783442706,672,1172,5117,698,267,55,366,70,37,396,23,39,40.53,284,731,4386,41013.46466667,77,236,222,75,40,0.09058226,1477,230,442,75.83,0,0,0,8743400,482.5,85.3,7.5,35292,11,23401,20746,408965,55.7566884834919
1532,2016,"Giske",8094,2305,559,845,334,711,271,58,87,54,161,"Giske",22.8999996185303,125,0.0154435383155942,0.769705951213837,0.153075873851776,5.81318664550781,1,5824,0.719545364379883,4.41709908574253,13.8960958734865,1.05979738077588,10.9645416357796,2.58932542624166,1.37361008154188,1.7091672844082,15.4345193970843,1.37830491722263,0.634420558438349,2.1819866567828,2.78057820607858,8.03508771929824,684,1183,5222,728,268,59,368,77,37,396,23,34,40.53,279,756,4466,36864.679,73,225,226,91,54,0.09775086,1545,243,441,88.58333333,0,0,0,12190200,470,70.2,10.5,35616,12,21732,22120,433929,59.1389918679628
1532,2017,"Giske",8176,2356,587,841,352,736,265,60,87,60,151,"Giske",21.7000007629395,124,0.0151663403958082,0.783757328987122,0.153075873851776,5.81318664550781,2.29999995231628,14362,1.75660467147827,4.05748532289628,13.9803082191781,1.06580234833659,11.1001712328767,2.77531800391389,1.73544520547945,1.82522015655577,16.334271037182,1.23324363992172,0.623899217221135,2.34711350293542,3.04329745596869,8.31335616438356,727,1197,5258,761,266,58,353,96,53,398,21,34,40.53,285,753,4505,32541.08966667,77,206,224,93,48,0.11355655,1582,242,485,65.41666667,0,0,0,15899200,476,86.2,13.8,41050,13,24995,11591,445365,61.878180013944
1532,2018,"Giske",8292,2372,613,839,349,772,262,62,87,52,137,"Giske",22.2000007629395,128,0.0154365655034781,0.819826364517212,0.153075873851776,5.81318664550781,-0.5,-3037,-0.36625662446022,4.14749155812832,14.8022190062711,1.15774240231548,11.7298601061264,3.1763145200193,1.75434153400868,1.92390255668114,17.1291606367583,1.15846599131693,0.578147612156295,2.65207428847082,2.99807042932947,8.544500723589,738,1184,5333,793,259,67,360,84,57,408,23,31,40.53,282,775,4558,32944.18133333,84,203,279,100,56,0.12270645,1640,236,502,89.9833333,0,0,0,16546900,466,35,10.4,44162,14,26382,12892,459284,62.841534017122
1534,2014,"Haram",9084,2319,537,808,371,922,426,114,114,34,122,"Haram",44.2000007629395,215,0.0236679874360561,0.628000020980835,0.15065111219883,5.82424259185791,2.20000004768372,13587,1.49570679664612,3.5569132540731,11.7135623073536,0.911933069132541,7.17349185380889,3.37736679876706,1.76354029062087,1.51783355350066,17.9609202994276,1.6319903126376,0.619550858652576,2.30140907089388,2.26838397181858,7.73326728313518,635,1158,5836,952,423,108,417,85,50,610,22,91,261.13,621,826,5010,70556.256,122,214,251,105,133,0.10781382,1388,192,443,55.74,0,0,0,11367000,671,132.2,13.1,21672,9,12285,9633,458962,56.292602437333
1534,2015,"Haram",9120,2287,546,804,354,968,420,112,114,40,112,"Haram",44.2000007629395,219,0.0240131579339504,0.60438597202301,0.15065111219883,5.82424259185791,0.100000001490116,801,0.0878289490938187,3.55252192982456,12.2402412280702,0.89671052631579,7.65493421052632,3.25263157894737,2.06842105263158,1.26206140350877,17.8175438596491,1.8344298245614,0.704276315789474,2.43004385964912,2.37050438596491,8.2359649122807,642,1139,5884,975,417,108,402,90,50,602,23,87,261.14,623,829,5055,69943.043,132,193,289,114,142,0.125712,1439,187,455,43.33,0,0,0,14938000,649,200.4,22.2,23162,10,12352,3145,464469,56.1721491245324
1534,2016,"Haram",9200,2306,534,798,344,1007,423,115,116,33,125,"Haram",42.2999992370605,215,0.0233695656061172,0.607934772968292,0.200969770550728,5.48120307922363,0.300000011920929,2005,0.217934787273407,3.57086956521739,12.6935869565217,0.893586956521739,8.04239130434783,3.42304347826087,2.38771739130435,1.2145652173913,18.6310869565217,2.53684782608696,0.69804347826087,2.49608695652174,2.70217391304348,9.32673913043478,655,1155,5909,1018,418,119,394,102,47,619,23,84,261.14,619,838,5071,69288.52,139,181,304,120,151,0.14434253,1495,216,439,60.5,0,0,0,14392000,627,175.1,21,22055,9,11642,21600,485115,59.5079347872734
1534,2017,"Haram",9312,2305,548,804,352,1035,412,123,116,46,130,"Haram",44.4000015258789,222,0.0238402057439089,0.650558412075043,0.200969770550728,5.48120307922363,2,13824,1.48453605175018,4.27040378006873,13.4110824742268,0.875644329896907,8.41666666666667,3.66795532646048,2.2590206185567,1.17880154639175,20.1057774914089,1.93438573883162,0.961018041237113,2.68878865979381,1.92740549828179,8.38724226804124,655,1161,5926,1045,415,122,405,152,62,637,27,81,261.14,623,827,5099,68452.248,149,175,353,132,159,0.25060364,1539,219,436,75.125,0,0,0,16751500,614,212.1,29.6,24036,10,11686,16123,501050,63.1814862235715
1534,2018,"Haram",9345,2299,553,812,356,1056,407,121,120,55,106,"Haram",43.7000007629395,222,0.0237560197710991,0.654574632644653,0.200969770550728,5.48120307922363,-0.400000005960464,-2985,-0.319422155618668,4.07854467629749,14.0782236490102,0.817656500802568,8.57913322632424,4.46270733012306,2.1438202247191,1.25425361155698,21.7076511503478,2.22675227394329,1.03178170144462,2.86260032102729,1.82097378277154,8.7597645799893,646,1169,5940,1072,410,122,392,128,59,643,29,77,261.14,609,805,5135,67577.51366667,161,176,339,147,154,0.19477675,1603,207,439,62.88166665,0,0,0,17147900,637,135.3,22.8,30019,10,17319,20194,521439,64.7446762927494
1535,2014,"Vestnes",6615,1580,354,527,238,710,258,68,79,43,140,"Vestnes",77.6999969482422,239,0.0361300073564053,0.58899998664856,0.174800634384155,5.68817186355591,1.29999995231628,7517,1.13635671138763,4.50687830687831,11.983522297808,1.8453514739229,7.24081632653061,2.89342403628118,2.1167044595616,2.64928193499622,35.6595616024187,1.36447467876039,0.671201814058957,1.89206349206349,3.13983371126228,8.91292517006803,400,771,4451,733,256,64,319,55,46,481,26,100,351.98,519,673,3778,49886.65766667,49,193,235,99,12,0.094224,959,120,280,30.96,59,0,0,8300200,579,288,29.3,45985,14,31383,5321,329239,77.0994708459303
1535,2015,"Vestnes",6708,1563,339,542,232,756,252,68,80,33,121,"Vestnes",77.6999969482422,227,0.0338401906192303,0.597048282623291,0.174800634384155,5.68817186355591,-0.600000023841858,-3849,-0.573792457580566,4.84257602862254,12.0320512820513,1.73688133571855,7.06961836612999,2.77892069171139,2.33691115086464,3.07304710793083,33.6386404293381,1.50029815146094,0.750298151460942,2.03831246273107,3.36255217650566,9.38834227787716,385,794,4412,764,254,68,308,55,44,492,31,105,351.98,521,636,3776,49642.21033333,64,201,265,115,13,0.09976384,992,112,273,9.835,57,0,0,7390400,544.5,386,48.4,40249,13,26196,-5011,324185,74.5863148769454
1535,2016,"Vestnes",6611,1516,319,543,236,774,252,70,80,43,118,"Vestnes",75.8000030517578,213,0.0322190299630165,0.603842079639435,0.146221533417702,4.10077524185181,0.5,3108,0.470125555992126,5.20602026924822,12.5810013613674,1.90515806988353,7.10210255634548,3.26697927696264,3.002420208743,2.68022991983059,35.9547723491151,1.53320223869309,0.986386325820602,2.29224020571774,3.75011344728483,10.4671002873998,382,768,4325,777,257,73,308,85,44,495,29,98,352.01,523,617,3708,53890.84633333,67,195,258,119,16,0.15454503,1009,130,252,28.20833333,54,0,0,10141850,510,464.5,48.6,42414,14,26216,14788,339968,80.7307517850044
1535,2017,"Vestnes",6577,1509,317,550,220,777,258,72,80,41,114,"Vestnes",76.5999984741211,233,0.0354264862835407,0.574578046798706,0.146221533417702,4.10077524185181,0.899999976158142,5778,0.878516018390656,5.79975672799149,12.9277786224723,1.64786376767523,7.34499011707465,3.50646191272617,3.48821651208758,2.80872738330546,38.4866960620344,1.61532613653641,0.930059297552075,2.17637220617303,3.68633115402159,10.0559525619583,386,769,4304,802,266,71,287,94,58,503,31,98,352.02,523,609,3695,50632.726,62,177,291,119,16,0.18148764,1013,125,261,31.45833334,51,0,0,15612550,510,577.2,63.7,48711,14,31421,15134,364787,85.2970959180409
1535,2018,"Vestnes",6559,1464,337,518,232,800,282,70,80,42,107,"Vestnes",76.8000030517578,222,0.0338466241955757,0.582558333873749,0.146221533417702,4.10077524185181,1.39999997615814,9545,1.45525228977203,5.98429638664431,13.2103979265132,1.68638511968288,7.94724805610611,3.84281140417747,3.07882299130965,3.11007775575545,41.4735477969203,1.68257356304315,0.823143771916451,2.35996340905626,3.7357828937338,10.2878487574325,374,763,4254,822,274,73,278,80,54,520,33,90,352.04,518,565,3689,47059.57733333,61,163,289,122,16,0.14940233,1040,109,265,26.70666665,50,0,0,13010600,516,340.1,42.1,58897,14,41117,15776,381032,90.390303364631
1539,2014,"Rauma",7453,1795,441,610,256,821,401,118,127,37,116,"Rauma",54,219,0.0293841399252415,0.616999983787537,0.285500705242157,5.74015760421753,-0.5,-2842,-0.381322950124741,5.50100630618543,12.6787870656112,0.955856701999195,7.40668187307125,3.3880316651013,1.36763719307661,1.34268079967798,22.7843821280021,2.69099691399436,1.36347779417684,2.47121964309674,4.23856165302563,11.7201127062928,521,856,4726,844,397,130,334,76,41,628,32,178,1502.14,662,676,4050,73104.094,58,161,146,102,9,0.06671918,1163,163,358,52.58,0,0,0,0,604,372.9,46.3,27810,9,18423,11005,413545,65.8079967868939
1539,2015,"Rauma",7445,1779,442,620,248,853,391,125,129,49,128,"Rauma",54,225,0.030221626162529,0.579986572265625,0.285500705242157,5.74015760421753,-1.29999995231628,-7467,-1.00295495986938,4.64835460040296,12.2955003357958,0.95795836131632,7.49697783747482,3.40631296171927,1.59543317662861,1.6025520483546,23.6115513767629,2.49294828744124,1.44942914707858,2.48327736736064,3.52330423102754,10.9069173942243,510,865,4716,867,398,113,323,76,40,634,32,172,1502.14,659,647,4069,72733.56,57,161,173,117,5,0.07661835,1194,138,372,46.92,0,0,0,0,586.5,515.9,74.6,29630,11,17739,8977,422431,64.560644771494
